HoleLabel,DarkNoise
-2118,1.84664663889
-2117,0.329505814815
-2116,0.103020988
-2115,0.184106478095
-2114,0.150616833735
-2113,0.312236407407
-2112,1.16596321296
-2111,0.146618064815
-2110,0.115198099074
-2109,0.279749111111
-2108,0.138299643519
-2107,0.139726356481
-2106,0.12880189537
-2105,6.20835624516
-2104,0.129823918519
-2103,2.174376975
-2102,0.104876260185
-2101,1.39412797143
-2018,0.139522574074
-2017,0.341914572222
-2016,0.228049627778
-2015,0.184410294444
-2014,0.277450787037
-2013,0.459710138889
-2012,0.243677927103
-2011,0.0003414045
-2010,0.199266174074
-2009,0.155471667593
-2008,0.157269025926
-2007,2.44605506471
-2006,0.000324462
-2005,0.119763547222
-2004,0.155886714019
-2003,0.195576205556
-2002,0.220558127103
-2001,0.375098861111
-1918,0.639513138889
-1917,0.223161412222
-1916,1.12019741667
-1915,0.127908689815
-1914,0.157166966667
-1913,0.144697500857
-1912,0.252315960748
-1911,0.132773156622
-1910,0.168942712129
-1909,0.180252893421
-1908,0.187095765432
-1907,0.180942279439
-1906,4.87938083333
-1905,0.161133337037
-1904,0.227848508333
-1903,0.00109987066667
-1902,0.238149252336
-1901,0.15717647963
-1836,0.130588819626
-1835,0.000805276333333
-1834,0.19759844717
-1833,0.0003414045
-1832,0.0917884333333
-1831,0.0984039092593
-1830,0.206847194444
-1829,0.988208083178
-1828,0.166741038889
-1827,0.203652981481
-1826,0.177836438889
-1824,0.111539981818
-1823,0.0003414045
-1822,0.0003414045
-1821,0.000324462
-1819,0.56400505
-1818,0.153540767568
-1816,0.0167813906667
-1815,0.330143632184
-1814,0.0032866532
-1813,0.169955348148
-1812,0.28103363015
-1811,1.68333476852
-1810,0.000324462
-1809,0.280348523364
-1808,0.30337065943
-1807,0.173052262037
-1806,0.00088441275
-1805,0.38714006383
-1804,0.0003414045
-1803,0.0003414045
-1802,0.001486263
-1801,0.0003414045
-1736,0.175712627778
-1735,0.213061
-1734,1.00083048148
-1733,0.0003414045
-1732,0.183975937963
-1731,0.000805276333333
-1730,0.00138294633333
-1729,0.0016072818
-1727,0.0003414045
-1726,0.00105877514286
-1725,0.172338395534
-1724,0.145826219444
-1723,0.175103371613
-1722,0.000685306333333
-1720,0.0003414045
-1719,0.173131024074
-1718,0.733620394538
-1717,0.13793002378
-1715,0.358267272162
-1714,0.0007000615
-1713,0.000729110714286
-1712,0.000685306333333
-1711,0.0003414045
-1709,0.001760583
-1708,0.36112962037
-1707,0.189102825
-1706,0.155836991589
-1705,0.0008086728
-1704,9.42360305556
-1703,0.163196897222
-1702,0.333789675926
-1701,0.001486263
-1636,0.415136355
-1635,0.189307164486
-1634,0.195087214019
-1633,0.117734654545
-1632,0.00161515492
-1631,0.267821295327
-1630,0.226563842593
-1629,0.195720314815
-1628,0.00171037
-1627,0.418146194444
-1626,0.165643717593
-1625,0.15301802037
-1624,0.3887133
-1623,0.00110030215789
-1622,0.00813800225
-1620,4.57630325
-1618,0.5565026809
-1617,0.013020022375
-1615,0.207301149425
-1614,0.141951431481
-1613,37.5548843137
-1612,4.90287062963
-1611,0.359871399631
-1610,23.8442859639
-1609,0.193254921296
-1608,0.0012606798
-1607,0.202395090741
-1606,0.0012606798
-1605,0.174392807407
-1604,0.146866691667
-1603,0.000593363
-1602,0.0003414045
-1601,0.0283127044833
-1536,0.000355652333333
-1535,0.194247511224
-1534,0.55894312037
-1533,0.10874995
-1532,0.20712762963
-1531,0.0003414045
-1530,0.367269416667
-1529,0.000324462
-1528,0.000354182
-1527,0.139470530556
-1526,0.000324462
-1525,0.147085341667
-1524,0.225637415741
-1523,0.109899206667
-1522,3.73348257547
-1520,0.195573769444
-1519,0.1605769276
-1518,0.578480806038
-1517,0.179104327778
-1515,0.170142405607
-1514,0.179995395283
-1513,0.138031306542
-1512,0.223562490741
-1511,0.197865935185
-1510,0.0003414045
-1509,0.000324462
-1508,0.206866811111
-1507,0.000324462
-1506,0.0026471593
-1505,0.135849119608
-1504,0.00475131563636
-1503,0.189667981481
-1502,0.0003414045
-1501,0.000355232666667
-1436,0.45797212963
-1435,0.00057859625
-1434,0.187412539815
-1433,0.175716647222
-1432,0.365771898148
-1431,0.202677901852
-1430,0.273877898148
-1429,0.0286671589063
-1428,0.0883661583871
-1427,0.303574434259
-1426,0.167561272222
-1425,1.3411041028
-1424,0.125038814151
-1423,0.292343287037
-1422,0.255068416667
-1421,0.167149083333
-1420,0.290717546
-1419,0.186305113889
-1418,0.0003414045
-1417,0.273940462963
-1416,0.000610554833333
-1415,0.0003414045
-1414,0.170036498058
-1413,5.17817117073
-1412,0.241602583333
-1411,0.0003414045
-1410,0.0003414045
-1409,0.208991337963
-1408,0.000593896333333
-1407,0.223105111111
-1406,0.158288723148
-1405,0.590489148148
-1404,0.0003414045
-1403,0.0003414045
-1402,0.018409181
-1401,0.611428
-1336,0.000685306333333
-1335,0.432077613453
-1334,0.396492333333
-1333,0.15097444537
-1332,0.901845333333
-1331,0.135555659259
-1330,1.302160133
-1328,0.000324462
-1327,0.000324462
-1326,0.000821943
-1325,0.743012922222
-1324,0.183939025472
-1323,0.000324462
-1322,0.000324462
-1321,0.116243757895
-1318,0.000356071333333
-1316,0.361976101852
-1315,0.0003414045
-1314,0.488158262136
-1313,0.182403048544
-1312,0.000355776
-1311,0.223931333333
-1310,0.191763369444
-1309,0.402999072257
-1308,0.155632458431
-1307,0.000802736571429
-1306,3.17165985833
-1305,0.373321747573
-1304,0.239186064815
-1303,0.931958487333
-1302,0.197088080556
-1301,9.508385
-1272,0.176826208333
-1270,3.86860462963
-1269,0.172292902778
-1268,0.409627537037
-1267,0.185992717593
-1266,0.000324462
-1265,0.203550962963
-1264,0.274106092593
-1263,1.06124237037
-1262,1.36595601852
-1260,0.000364559666667
-1259,0.123244571296
-1258,0.1315484
-1257,0.156356891667
-1256,0.384150903519
-1255,0.146885057407
-1254,0.222436694444
-1253,0.000324462
-1251,0.110341538911
-1250,0.190993911828
-1249,0.278787425926
-1248,0.223423669811
-1247,0.249948447619
-1246,0.188532236792
-1245,0.000324462
-1244,0.640244972222
-1243,0.55791372973
-1242,0.489790111111
-1241,0.388619101852
-1240,0.0003414045
-1239,0.332372166667
-1238,0.189797305556
-1235,0.240605273585
-1234,0.465272231481
-1233,0.0003414045
-1232,0.191981081667
-1231,0.149478305769
-1230,0.398028805556
-1229,0.15657812963
-1228,0.00038393
-1227,0.214357897667
-1226,0.0003414045
-1225,0.0003414045
-1224,0.175737973148
-1223,0.0003414045
-1222,0.155639058333
-1221,0.000324462
-1220,0.267698435185
-1219,0.182002718519
-1218,0.234871044444
-1217,0.446531349074
-1216,2.65294126725
-1215,0.221376496296
-1214,0.496568065421
-1213,0.247918822222
-1212,0.0003414045
-1211,0.185060935922
-1210,0.26846075
-1209,19.4098551402
-1208,0.706245853774
-1207,0.0682273592
-1206,0.192945027778
-1205,0.158037728972
-1204,0.200891282407
-1203,0.182939091667
-1202,0.206174101852
-1201,0.519347981481
-1172,0.00061001675
-1171,0.169775963889
-1170,0.216467666667
-1169,0.210539574074
-1168,0.489762830556
-1167,2.75445101852
-1166,40.2158735849
-1165,0.153236921296
-1164,0.456388111111
-1163,0.120504438889
-1162,0.218123212963
-1161,0.122639464815
-1160,0.2995835
-1159,0.159091805556
-1158,0.20384112037
-1157,0.160632575
-1156,0.000649399
-1155,0.165658883333
-1154,0.267452425926
-1153,0.0199699576522
-1152,0.166579447222
-1151,0.170862390741
-1150,0.178310473832
-1149,0.210584248148
-1148,0.253145556604
-1147,0.16264317037
-1146,0.000324462
-1145,0.270016259259
-1144,1.10296437037
-1143,0.00038393
-1142,0.2300878625
-1140,0.215347122929
-1139,0.359788055556
-1138,0.406636107
-1136,0.869453703704
-1135,0.111759569672
-1134,0.191747537963
-1133,0.141853587963
-1132,0.222698833333
-1131,0.169893168519
-1130,0.175051754369
-1129,0.159926539806
-1128,0.206237512037
-1127,0.231074425926
-1126,0.0003414045
-1125,0.264443675
-1124,0.0003414045
-1123,0.389829
-1122,0.294567388889
-1121,0.175843572222
-1120,0.630607305556
-1119,0.208928163889
-1118,0.427792527778
-1117,1.4470824466
-1116,0.663514485714
-1115,0.427230509259
-1114,1.11528918313
-1113,0.246233472222
-1112,0.0003414045
-1111,0.976438259259
-1110,0.678461583333
-1109,0.271200833333
-1108,1.30800006796
-1107,0.392949574074
-1106,0.215416618519
-1105,0.200380865421
-1104,1.01132153333
-1103,0.143473547664
-1102,0.604233158879
-1101,0.0003414045
-1072,0.140564657692
-1071,0.150681666667
-1070,0.210793601852
-1069,0.204730648148
-1068,0.243592414815
-1067,0.691268962963
-1066,0.0003414045
-1065,0.151827405556
-1064,0.472276374038
-1063,6.35636259259
-1062,0.166368946296
-1061,0.672994166667
-1060,7.9275012037
-1059,0.41028175
-1058,0.317530305556
-1057,0.408868073148
-1056,0.103232386111
-1055,0.232817088889
-1054,0.16447205463
-1053,0.129796128704
-1052,0.131918798113
-1050,0.199877712963
-1049,0.218289171296
-1048,0.246589964151
-1047,0.17902182
-1046,0.173266212264
-1045,0.619399162857
-1044,0.276424373832
-1043,0.344042055556
-1042,0.461796222222
-1041,0.128858831481
-1040,0.23760362766
-1039,0.214225201852
-1038,0.191104907407
-1037,15.9216546296
-1036,0.179567456604
-1035,0.561338896226
-1034,0.135660550926
-1033,0.174324007407
-1032,0.1235855
-1031,0.201705584783
-1030,0.163949113592
-1029,0.00132887842105
-1028,0.179779853398
-1027,0.166833701942
-1026,0.199394886707
-1025,0.258024700935
-1024,1.446685
-1023,0.120520073148
-1022,0.2067688
-1021,0.358585611111
-1020,0.127871826852
-1019,9.37582186916
-1018,0.173474243519
-1017,0.273184194444
-1016,0.516221877778
-1015,0.110402665517
-1014,0.248089607843
-1013,0.179385108333
-1012,0.392028346341
-1011,0.211607428571
-1010,0.202703186408
-1009,0.230025861111
-1008,0.172980286957
-1007,0.0003414045
-1006,0.231993561817
-1005,0.128890833645
-1004,0.0003414045
-1003,0.211962740741
-1002,0.139577174074
-1001,0.19982762963
-972,0.190356509259
-971,18.5576099074
-970,0.151599203704
-969,0.144533887037
-968,0.156609947222
-967,0.154154800926
-966,4.64786138889
-965,0.189228953704
-964,0.182285774074
-963,0.220623009259
-962,0.414578990741
-961,0.192268074074
-960,1.0076818466
-959,0.173114975
-958,0.221805174074
-957,0.21331512963
-956,24.7425693069
-955,2.07997263551
-954,0.162711959813
-953,0.338832537037
-952,0.889432485981
-950,0.174384814815
-949,0.173338028037
-948,0.148275174528
-947,4.93957971698
-946,1.02713218182
-945,0.177359496296
-944,0.182388536111
-943,0.00070653975
-942,0.224594638889
-941,0.33958462037
-940,0.157904424074
-939,0.1881562125
-937,0.1700764675
-936,0.170503177778
-935,0.17426651413
-934,0.202410268519
-933,0.200233526852
-932,0.184687009259
-931,0.736980601942
-930,1.39772534951
-929,0.18530477963
-928,0.225454740566
-927,0.182464861111
-926,0.204628047664
-925,0.31870535514
-924,0.111108205556
-923,0.321086
-922,0.0003414045
-921,0.58482737963
-920,0.0005559045
-919,0.204418203704
-918,0.257552064815
-917,0.0020369675625
-916,0.207670260185
-915,4.71835638889
-914,0.354979230189
-913,0.001036086
-912,0.467567933765
-911,0.243846239815
-910,0.176009712037
-909,0.161714057407
-908,0.189217214815
-907,0.164653143299
-906,0.248968314815
-905,0.130661064815
-904,0.231286731481
-903,0.0003414045
-902,0.352935018519
-901,0.166621301852
-872,0.0805848796296
-871,0.68241317757
-870,0.475651657407
-868,2.63554485981
-867,0.000354452
-866,1.02862233981
-865,0.179326
-864,0.189662028704
-862,0.114834951852
-861,0.21818375
-860,0.344287287037
-859,3.00504138889
-858,0.114295071296
-856,0.153938925926
-855,0.989361972222
-854,0.37030307619
-853,0.424478212037
-852,0.18116929537
-850,1.08058578519
-849,0.434666415
-848,0.172284201905
-847,0.134821612381
-846,0.309129490566
-844,0.141030246729
-843,0.169158663889
-842,0.160927242424
-841,0.125249902778
-840,0.189419194444
-838,0.301581361111
-837,0.233554564815
-836,0.603869037736
-835,0.556441028302
-834,0.203373398148
-832,0.107998583333
-831,0.20042284486
-830,0.230722076699
-829,0.15770262243
-828,6.75865759259
-826,0.141053871963
-825,0.447435083333
-824,0.61844812963
-823,0.124373980374
-822,0.527435601852
-820,1.95121
-819,0.15956690303
-818,0.191285806481
-817,0.142025707895
-816,0.154680477778
-814,0.20486330098
-813,0.178222566019
-812,0.220406827184
-811,0.20464555
-810,1.02287394167
-808,0.164322636111
-807,0.124976371134
-806,0.136579
-805,0.147014833333
-804,0.352291020232
-802,0.224177
-801,0.150474287097
-772,0.675626097222
-771,0.217293578704
-770,2.0827112963
-769,0.428498194444
-768,0.548848601852
-767,0.000778993
-766,0.333628398148
-765,0.146478944444
-764,0.471569759259
-763,1.93354592593
-762,0.241492083333
-761,0.123355085185
-760,0.162906499074
-759,0.146884808333
-758,0.203273194444
-757,1.06812452778
-756,0.170454625
-755,3.48865393269
-754,0.235405018519
-753,0.154211426168
-752,4.146392231
-751,0.144932658333
-750,0.33154125
-748,0.266794349038
-747,0.550482141509
-746,0.828406972222
-745,0.367243798077
-744,1.17207189423
-743,0.280908462963
-742,0.192486254545
-741,0.26027625
-740,0.184480521212
-739,0.171078401852
-738,0.192831657407
-737,0.304041747664
-736,0.162306789815
-735,0.243311734074
-734,5.44418843137
-733,0.400547123148
-732,0.150624301852
-731,0.204069464444
-730,0.209790864078
-729,0.164431659804
-728,0.242436171875
-727,0.236163252427
-726,0.386927038462
-725,0.186651928704
-724,0.0003414045
-723,0.204395241402
-722,0.187660564815
-721,0.183547503704
-720,0.0005205785
-719,0.18838060463
-718,0.101239263729
-717,0.164465340777
-716,0.246867407407
-715,0.450149611111
-714,0.244765186275
-713,0.168701739815
-712,0.174858219444
-711,0.176682807407
-710,0.187429397222
-709,0.180350589815
-708,0.145503469444
-707,0.171886096117
-706,0.283558346535
-705,0.158088991667
-704,0.226388907407
-703,1.05179106204
-702,0.199632360185
-701,0.000324462
-672,0.212099953704
-671,0.742718537037
-670,0.230545814815
-669,0.429905074074
-668,0.177797304348
-667,0.28505975
-666,0.148947199074
-665,0.114261400926
-664,0.300798055556
-663,0.102863172141
-662,0.187964813187
-661,0.302338083333
-660,0.000324462
-659,0.205036138889
-658,0.169771065741
-657,0.506001398148
-656,0.201472276852
-655,0.15939485463
-654,0.155633917204
-653,1.15110593981
-652,0.188790400926
-651,0.20496050463
-650,0.223776592593
-649,0.173673703704
-648,2.31674111538
-647,15.4616419231
-646,0.186427892308
-645,0.664496916346
-644,0.22326082243
-643,0.143384822222
-642,0.37327916
-641,3.51451944444
-640,1.709590273
-639,0.21112579798
-638,0.138341585185
-637,0.387125185185
-636,0.193661167593
-635,0.122576097222
-634,0.328299363636
-633,2.3704087037
-631,0.699616152778
-630,1.50372661765
-629,0.247626504673
-628,0.339215
-627,0.614995417476
-626,0.23497082243
-625,0.144913039062
-624,0.454607962963
-623,0.159922040741
-622,0.875493345794
-621,0.180482186111
-620,0.711726137255
-619,0.200234305556
-618,0.206474592593
-617,0.18182682037
-616,0.155499944444
-615,0.256070898148
-614,0.215326901961
-613,1.20353616915
-612,0.217487364078
-611,0.424157380435
-610,0.169607164815
-609,0.221475166667
-608,0.238470776699
-607,0.365264953704
-606,21.9524503821
-605,0.206436194444
-604,0.225792851852
-603,0.174866947222
-602,0.175913455556
-601,0.146001724731
-572,0.185001257407
-571,0.417615527778
-570,0.173212764815
-569,0.213394268519
-568,0.0905147093333
-567,0.249115722222
-566,2.01728693519
-565,2.67624725
-564,0.287075444444
-563,0.287121277778
-562,0.779129009259
-561,0.204458166667
-560,0.590238851852
-559,8.09307773621
-558,0.141956783333
-557,0.000354304
-556,0.321638314815
-555,0.766699555556
-554,0.301457296296
-553,0.221459605556
-552,0.38207087037
-551,0.151159246296
-550,0.165590193519
-549,3.28777777778
-548,0.285692317308
-547,1.10834850962
-546,2.45865241346
-545,0.137988615556
-544,0.223922951923
-543,0.159548118889
-542,1.237449687
-541,0.253934894444
-540,0.153657735185
-539,0.129243163889
-538,0.379894768519
-537,0.325137018519
-536,0.16485841619
-535,0.247466281481
-534,1.22975975342
-533,0.237599185185
-532,0.159545777778
-531,0.171483968519
-530,0.834083033333
-529,0.175599539806
-528,0.202536105102
-527,0.47158912963
-526,0.3436326
-525,0.837877149533
-524,0.379450717453
-523,0.301417009259
-522,0.136686540741
-521,0.128365621296
-520,0.0003414045
-519,0.369060952778
-518,0.209442269444
-517,0.453544070423
-516,0.216792957971
-515,0.257499173913
-514,0.239392546296
-513,0.301050981308
-512,0.167135981481
-511,0.524048231481
-510,0.253001277778
-509,0.237964092593
-508,0.261354657407
-507,0.219624666667
-506,0.209000416667
-505,0.185240339815
-504,0.564702333333
-503,0.254097584158
-502,1.52604351852
-501,0.144543642593
-472,0.000716762
-471,0.907697453704
-470,0.184550691667
-469,0.194711892593
-468,0.183163226852
-467,0.240803435185
-466,0.274780944444
-464,0.200791359259
-463,0.21661392963
-462,0.185287138889
-461,0.990864148148
-460,0.196221853704
-459,0.162516287037
-458,1.52421081481
-457,0.154795559259
-456,0.215967953704
-455,0.871557138889
-454,0.267423504673
-453,0.141901680556
-452,0.41260843617
-451,0.243298364486
-450,0.258692611111
-449,0.349302074074
-448,0.21080475
-447,1.20871105714
-446,0.210397630769
-445,0.185314953846
-444,0.149911314019
-443,0.180469481111
-442,0.311165030303
-441,0.706412403846
-440,0.194658734343
-439,0.303846177322
-438,0.133756467593
-437,0.152193848148
-436,0.273890235556
-435,0.120093201887
-434,0.212751897196
-433,0.201686958333
-432,0.129929308333
-431,0.209154926852
-430,0.90136762037
-429,0.306584747664
-428,1.11325893269
-427,0.246758638889
-426,0.169574553271
-425,0.548320075472
-424,0.404390981481
-423,0.330724708333
-422,0.137303091667
-421,0.18675562963
-420,0.170768290741
-419,0.125040496296
-418,0.162031068932
-417,0.125991496078
-416,0.376116771429
-415,0.213740331481
-414,0.130749856311
-413,0.471318972222
-412,0.335725833333
-411,0.155834299074
-410,0.185749851852
-409,0.194743916667
-408,0.322834970588
-407,0.363129932039
-406,0.168664282609
-405,0.130049862333
-404,0.230462286262
-403,0.263154083333
-402,0.0999529277778
-401,0.155218941667
-372,0.215815182407
-371,0.150907684259
-370,0.166479792593
-369,0.358877759259
-368,0.901407601852
-367,0.140716226852
-365,0.300936703704
-364,0.304470675926
-363,0.153739162963
-362,0.230280018519
-361,0.205471401852
-360,0.122089302778
-359,1.89629824074
-358,11.6877293519
-357,0.136383149074
-356,0.285942174074
-355,0.376200092593
-354,0.61259637963
-353,0.193228830556
-352,0.229333468519
-351,0.171846957407
-350,1.25534848148
-349,0.596512626168
-348,0.869833027778
-347,0.120605874444
-346,0.000850768833333
-345,0.197178490385
-344,0.000355462666667
-343,0.817829923077
-342,0.313858868687
-340,0.222892703704
-339,0.14789997037
-338,0.329204962963
-337,0.226334675926
-336,0.189268656075
-335,0.00109837
-334,0.306311074074
-333,0.149368465741
-332,0.719518148148
-331,0.171222978704
-330,0.201185565385
-329,0.356110537037
-328,0.177145701852
-327,0.339524640777
-326,0.286827416667
-325,0.812048398148
-324,0.287248925926
-323,0.88904765215
-322,0.398016243519
-321,0.603178534953
-320,0.192192683019
-319,0.128514340741
-318,1.24403920388
-317,0.202018944444
-316,0.311077118841
-315,0.172465805556
-314,1.41300006389
-313,0.24393512963
-312,0.404016148148
-311,0.179224912037
-310,0.237736907407
-309,2.50205969072
-308,0.41997362963
-307,0.147486651852
-306,2.04061216082
-305,0.923824972222
-304,0.452121514
-303,0.151276950926
-302,0.396873759259
-301,0.000251942666667
-272,0.374852018519
-271,0.0977207323232
-270,0.301824592593
-268,0.356776434259
-267,0.352458537037
-266,0.256550990741
-265,2.1139134537
-264,0.243167805556
-263,0.288408935185
-262,1.04010347222
-261,0.141594556481
-260,0.192261666667
-259,0.126205357407
-257,1.0120200463
-256,0.107325825926
-255,23.3499728571
-254,0.450252824074
-253,0.206014462963
-252,0.860671583333
-250,0.324033037037
-249,1.93961518519
-248,16.7856833333
-247,0.396528065421
-246,0.23691875
-245,0.184012922
-244,0.135693032381
-243,0.158874963462
-242,0.185856656481
-241,0.133164319444
-239,0.18584537037
-238,0.114618166667
-237,0.455049962963
-236,6.03738037037
-235,0.1131913
-234,0.188720864474
-232,0.175940515741
-231,0.300058747664
-230,0.159714263265
-229,0.0955952074766
-228,1.19411272222
-227,0.170280229126
-226,0.000565719
-225,0.0003414045
-224,1.19168810495
-223,0.137951460185
-221,1.97716185434
-220,0.18111095
-219,0.451359787037
-218,0.143069396296
-217,0.250463695225
-216,0.127782473519
-214,0.24222837963
-213,0.19636812037
-212,0.520413
-211,0.235982717391
-210,0.239727203704
-209,0.213718305556
-208,0.000324462
-207,3.1964612963
-206,0.151601159406
-205,0.447454194444
-203,0.0003414045
-202,0.109327093519
-201,0.211805515741
-172,0.352339351852
-171,19.0517617075
-170,0.000726719
-168,1.21433013889
-167,0.23575587963
-166,0.248063425926
-165,8.89638992593
-164,0.373692416667
-163,0.156926291667
-162,0.329084074074
-161,0.137497849074
-160,0.148788775
-159,0.312047185185
-157,0.246050694444
-156,0.360812009259
-155,0.303101175926
-154,0.159737056231
-153,0.26742762037
-152,0.386254430108
-150,0.466521317757
-149,0.149851139815
-147,0.212614830189
-146,0.2074695
-145,0.214768326923
-144,0.463587951923
-143,0.202935836667
-142,0.213891353535
-141,0.159383104762
-139,0.176579872222
-138,0.15072527037
-137,0.185174075
-136,1.133406
-135,0.188187275926
-134,0.000264548666667
-132,0.199810596262
-131,0.135371630556
-130,0.17169135463
-129,0.296035825243
-128,0.150062913462
-127,0.473543067308
-126,0.140970762037
-125,0.218952057692
-124,0.17985025
-123,0.150287604673
-121,39.8158572364
-120,0.253482731481
-119,0.170662096296
-118,0.214763690291
-117,0.224799222222
-116,0.151681488889
-114,2.32529581939
